image,text,pattern_type,state,city,district_number,series,registration_number,layout,font,augmentation_level,render_sha256
images/plate_028126.png,सिक्किम-१६-वीएन-९३०४,full_state,सिक्किम,,१६,वीएन,९३०४,one_line,ITFDevanagari.ttc#4,clean,b75ff1ddf8a09df74835db95fe8d347ae9501727bc1c7097c25506783d2824fe
images/plate_028127.png,एचआर३५एचक्यू६५८८,short_state,हरियाणा,,३५,एचक्यू,६५८८,one_line,DevanagariMT.ttc#1,clean,b5f10bae03dae6f2c4c80fdfbb8d28a3eaedb403d778dce22fc980680de579e9
images/plate_028128.png,लेह-३१६५,city,लद्दाख,लेह,१३,आर,३१६५,one_line,DevanagariMT.ttc#0,clean,3a0d3593934288047be0edffe791b7e3843879b117ac785ca78bcbff02b6eeab
images/plate_028129.png,सीजी १७ एफके ०९१९,short_state,छत्तीसगढ़,,१७,एफके,०९१९,two_line,DevanagariMT.ttc#1,clean,35ebea8da2d9a2f642f981d3ca85e639dd434ba10f705555d6227f0dc1fa04f2
images/plate_028130.png,हिमाचल प्रदेश  ९६  ओ  ११८५,full_state,हिमाचल प्रदेश,,९६,ओ,११८५,two_line,ITFDevanagari.ttc#6,medium,2467678fc98c37e93e54cb6613932f697bd17e5fedbabb9c036f7e53703367c7
images/plate_028131.png,कर्नाटक-१८-वीएल-४२१६,full_state,कर्नाटक,,१८,वीएल,४२१६,one_line,Shree714.ttc#3,mild,d511c5c1eb70cea7a431bc11a185aa262aeb4d81a37e5deec36d036d37a60eaa
images/plate_028132.png,केए३६के३७५६,short_state,कर्नाटक,,३६,के,३७५६,one_line,ITFDevanagari.ttc#4,clean,e0d7977916b7f319fbb91f9dba21a454e131899bb218e196ce542dbef9815e7f
images/plate_028133.png,पीवाई ७१ एलडी १५४६,short_state,पुदुचेरी,,७१,एलडी,१५४६,one_line,Shree714.ttc#3,mild,049ade65465d0e69e4ae830039efddca4c10320e2b31808b3bd063ca5ac07ece
images/plate_028134.png,अरुणाचल प्रदेश एआर ३९ वायएक्स ६८,full_state,अरुणाचल प्रदेश,,३९,वायएक्स,६८,one_line,ITFDevanagari.ttc#8,clean,eab3bf98511dfc1b485f79c16ec9fe28e26318e1d7159cd808903157e71202c8
images/plate_028135.png,एचपी३६एलसी३७०८,short_state,हिमाचल प्रदेश,,३६,एलसी,३७०८,one_line,ITFDevanagari.ttc#3,clean,b380973d8f98d5303be02ae610ff3e50cb886f1ad65b37c70580954bd30fb2eb
images/plate_028136.png,लक्षद्वीपएलडी९६के८०४८,full_state,लक्षद्वीप,,९६,के,८०४८,one_line,Shree714.ttc#1,mild,3d8c119e4c20f1dfe67e8a7459b11eaeefcfa3d861056a544632402afead874a
images/plate_028137.png,केएल-९३-एलडी-०९४,short_state,केरल,,९३,एलडी,०९४,one_line,ITFDevanagari.ttc#6,medium,96fe0754234daa33bc0e3f4ab2646b451b5a43d08bfced6869e8602eefb2533d
images/plate_028138.png,नागालैंड ४३ यूओ ०६८१,full_state,नागालैंड,,४३,यूओ,०६८१,one_line,Devanagari Sangam MN.ttc#1,clean,47a9c07c350c9b59453255e419b1ee9224bf8ebf0ede5cdd91015aa83f8153ef
images/plate_028139.png,एमएन-५५-डीएम-२१४४,short_state,मणिपुर,,५५,डीएम,२१४४,one_line,ITFDevanagari.ttc#1,medium,179b8cfc6f8c4159e3fa9d75496a0b5c11d4624510a775dd9a7ad6e928c0fbef
images/plate_028140.png,एचआर८७जेएक्स७९०५,short_state,हरियाणा,,८७,जेएक्स,७९०५,one_line,DevanagariMT.ttc#1,clean,d90f1afb139a08156669eeb1afba434c77d019d7e8d8511cf4de7566ad70a121
images/plate_028141.png,दुर्गापुर-९६-केयू-२२८५,city,पश्चिम बंगाल,दुर्गापुर,९६,केयू,२२८५,one_line,ITFDevanagari.ttc#9,medium,2b398569b90644783481649e70fc8edb4440540ac4396b9d32cba789abc2074c
images/plate_028142.png,दिल्ली-६७-एल-९९३४,full_state,दिल्ली,,६७,एल,९९३४,one_line,Devanagari Sangam MN.ttc#1,clean,e97d8cb49110883ba0f8afad5036e8e3ad3555109be33ba511ada7cc0ba71bf7
images/plate_028143.png,जेके-८१-एनपी-९०७५,short_state,जम्मू और कश्मीर,,८१,एनपी,९०७५,two_line,Shree714.ttc#0,clean,5f2aa1f11de1376be839bdc5b7bd131a479b97bd4616c3109c36084dea79dcdc
images/plate_028144.png,अरुणाचल प्रदेश ८८ एक्सए ३९९९,full_state,अरुणाचल प्रदेश,,८८,एक्सए,३९९९,one_line,Shree714.ttc#2,mild,4998c00b2e229c9a9d60edc16214dc1070aee95834c3de1f7b2a7cb60419f5ff
images/plate_028145.png,बीआर ९८ ओसी २९९,short_state,बिहार,,९८,ओसी,२९९,one_line,Devanagari Sangam MN.ttc#0,mild,1d6bd8941973b569a6eba15b251b1137df84d649c1a8f05ac35815f306932ec5
images/plate_028146.png,छत्तीसगढ़ ८० टीएम-०६०९,full_state,छत्तीसगढ़,,८०,टीएम,०६०९,one_line,ITFDevanagari.ttc#8,clean,44373e164f3005bd88370664fc8ac2553bf4b890f750dcdfae228a14e75ee474
images/plate_028147.png,यूके ८३ जीवी ६०८१,short_state,उत्तराखंड,,८३,जीवी,६०८१,two_line,ITFDevanagari.ttc#8,clean,b4ea0f0f9cf3b5357eca3c44ddd15102a4e73cfedc9136f61d9775575e86d95f
images/plate_028148.png,एचआर ७६ ओएफ ९५५९,short_state,हरियाणा,,७६,ओएफ,९५५९,two_line,Shree714.ttc#3,clean,50f3a7bb693785e32852bdca67b6d3e73991fd9134d151078d87ba29d035e035
images/plate_028149.png,केरल ७४ एचपी ६५८८,full_state,केरल,,७४,एचपी,६५८८,one_line,ITFDevanagari.ttc#5,medium,ae2077ed4a2ce5e18ee5887eb5f4d8edc38d49baf7f26dee51b50f36bf2a36c6
images/plate_028150.png,मध्य प्रदेश  ०४  एसवी  १६५९,full_state,मध्य प्रदेश,,०४,एसवी,१६५९,one_line,ITFDevanagari.ttc#6,clean,d5d3bda2f2d3b1f37137198ddc9c52e3b56a04f963c0a294681bf162452dc02b
images/plate_028151.png,हरियाणा ५२ ओवी ८२४५,full_state,हरियाणा,,५२,ओवी,८२४५,one_line,Arial Unicode.ttf,difficult,5ed3dab297420db86af1fd5fe0830a1ad11ad40d0ec662c8ef6f30e0d5ee3da3
images/plate_028152.png,टीआर-१०-पीके-८२७,short_state,त्रिपुरा,,१०,पीके,८२७,two_line,ITFDevanagari.ttc#0,clean,c8cde2ee596bd950c2c98e01c32c319e9b8d5afa6a8c45b950a74ff247fba811
images/plate_028153.png,सूरत १९ डीजे ९११२,city,गुजरात,सूरत,१९,डीजे,९११२,one_line,DevanagariMT.ttc#1,mild,0259c9f55e9d95aa20264d7b43aedd468886bd406c0391e9fb375efd353f240b
images/plate_028154.png,रोहतक ९६६६,city,हरियाणा,रोहतक,५१,वायबी,९६६६,two_line,ITFDevanagari.ttc#6,clean,1742b7600b74e67c6c58de02f71c10b4de0339a4fc799d68ac3279f040503c0c
images/plate_028155.png,कर्नाटक५९डब्ल्यू३१३७,full_state,कर्नाटक,,५९,डब्ल्यू,३१३७,one_line,Shree714.ttc#3,difficult,a88fb5e8cb40db622eea5afe109844ecfa72d379738022d630773f9321295253
images/plate_028156.png,एआर-७६-एक्सएल-७३७०,short_state,अरुणाचल प्रदेश,,७६,एक्सएल,७३७०,one_line,Shree714.ttc#0,difficult,f5e5feb8221c07455b3bf481e2877ff27058ce6e8d5d65d43b7bb927d7c4cfe9
images/plate_028157.png,पीवाई३१आर०७९,short_state,पुदुचेरी,,३१,आर,०७९,one_line,Shree714.ttc#3,clean,264767e1ca8a1e996d5beb5437e77dccb5d729574179553a420d436b720f4d23
images/plate_028158.png,एमजेड ८८ एफपी २३४८,short_state,मिजोरम,,८८,एफपी,२३४८,one_line,Devanagari Sangam MN.ttc#0,clean,0e21ebc7963da6d5321a4d7c6eb7773d49beb3df1db0b0fe453c717b0d96a075
images/plate_028159.png,जेएच ६४-ई-९१७९,short_state,झारखंड,,६४,ई,९१७९,one_line,Shree714.ttc#0,medium,e0d8a5cbe795824c799e3fe3eee264bb71c228f1658812cc3b479ee22e1ca4d2
images/plate_028160.png,पटना०३ईवाय९८२३,city,बिहार,पटना,०३,ईवाय,९८२३,one_line,ITFDevanagari.ttc#3,mild,1a0fcfd2e0b9c6f9186fa9375859cf006d9f4b7c1c5941e0aedb247257cb74d0
images/plate_028161.png,एलडी ११ ईवाय ३३६८,short_state,लक्षद्वीप,,११,ईवाय,३३६८,one_line,ITFDevanagari.ttc#7,clean,3620f4e5521903be92c951528b6ec746a774d8683efedbd72b108006ac5236c9
images/plate_028162.png,पंजाब२७ओबी६५४,full_state,पंजाब,,२७,ओबी,६५४,two_line,Shree714.ttc#2,clean,99dd8a3d63439cd2397e2593383add6255e00fb7b29d481526222382fb964d71
images/plate_028163.png,महाराष्ट्र-९४-सीके-८२३४,full_state,महाराष्ट्र,,९४,सीके,८२३४,one_line,ITFDevanagari.ttc#7,clean,ba3ed78029ea89a043f8e6b07b1240bdd028550478e9f33aff5cdda917b4c66f
images/plate_028164.png,पीवाई-२२ क्यूएम-४२१७,short_state,पुदुचेरी,,२२,क्यूएम,४२१७,one_line,ITFDevanagari.ttc#3,mild,2ececdec0561b9ca525f7ec1c8d4a594ae9cff7c2e777a78cca361aae8cb5721
images/plate_028165.png,यूपी-१६-एमएम-७४७३,short_state,उत्तर प्रदेश,,१६,एमएम,७४७३,one_line,ITFDevanagari.ttc#7,mild,cd4af5a2ec79bb7388ddb2c07188a538c973ec1643e302a02c654c733c6fcd73
images/plate_028166.png,यूके ४८ एच २३५,short_state,उत्तराखंड,,४८,एच,२३५,one_line,ITFDevanagari.ttc#4,clean,da33595421e533f67960031918c9e5d8555a708a91d97b1054774acf1f7f96d0
images/plate_028167.png,पुदुचेरी३६डीई९३३५,full_state,पुदुचेरी,,३६,डीई,९३३५,one_line,Shree714.ttc#3,clean,f7193e04daf1ccb78ca0bfbfbe084b3d10befe5e8146d86191e5426ca818d01a
images/plate_028168.png,गुंटूर८९३२,city,आंध्र प्रदेश,गुंटूर,४४,डीएच,८९३२,two_line,ITFDevanagari.ttc#7,mild,6672a0c7e14975a3a6b755b93896dfe0d3f8c09ef34382e3b24e264ef01b1b8f
images/plate_028169.png,यूके-२०-आरवाय-८२८४,short_state,उत्तराखंड,,२०,आरवाय,८२८४,two_line,DevanagariMT.ttc#1,clean,dc3042e8e005d9ac4139070b0adfa11eea77b4bb3723c9924280ebeccf0e9b37
images/plate_028170.png,कोल्हापूर-८३१९,city,महाराष्ट्र,कोल्हापूर,६३,बीएफ,८३१९,one_line,ITFDevanagari.ttc#9,clean,062e3a370966bb09efa3cfb4f314b2fdd6869e0849462cde0dc81021c014310c
images/plate_028171.png,ऋषिकेश-६६ एस-७८३८,city,उत्तराखंड,ऋषिकेश,६६,एस,७८३८,two_line,Shree714.ttc#0,mild,0da3fe4ecc0ce2dc9f3e482a28ecea5b7dda9705bd45b1f4554eba3c24d6597c
images/plate_028172.png,टीआर०८एसए१६७२,short_state,त्रिपुरा,,०८,एसए,१६७२,one_line,Arial Unicode.ttf,clean,7163835aa8d98a30ddb582ce13c6458a306e9265a2d97a1100b41755a8ad8ae9
images/plate_028173.png,तमिलनाडु ८१ ज़ेडयू ९१९९,full_state,तमिलनाडु,,८१,ज़ेडयू,९१९९,one_line,ITFDevanagari.ttc#4,medium,210eb38cd126afc853048fd80f849309e8d1dad4e27526365141b7a6b907aafc
images/plate_028174.png,पीवाई-३६-एसजी-१३८,short_state,पुदुचेरी,,३६,एसजी,१३८,two_line,ITFDevanagari.ttc#8,mild,5f6b21f41fcaa83e8fbc45ae87748f43715b8c817286f899dbbb10636b639694
images/plate_028175.png,पुदुचेरी ८० एक्सएल ६२१,full_state,पुदुचेरी,,८०,एक्सएल,६२१,one_line,ITFDevanagari.ttc#5,clean,d828989c26801a5d17515a5901953bf62fb869cd146814a2e53ea640ac5c8349
images/plate_028176.png,एमएल २७ एफ ६९१६,short_state,मेघालय,,२७,एफ,६९१६,one_line,ITFDevanagari.ttc#6,clean,cfdd81ff5fddbb6346dad9781d44d258ed5bbb02fd207668df71896307430c2f
images/plate_028177.png,टीएस ०७ एलएक्स ९६११,short_state,तेलंगाना,,०७,एलएक्स,९६११,one_line,ITFDevanagari.ttc#2,clean,6df613cc2a1f61bfbbb9687ef9cd3a0a4787f291442c1b497bc964ebec3642c7
images/plate_028178.png,पुदुचेरी३४क्यूज़ेड६६७७,full_state,पुदुचेरी,,३४,क्यूज़ेड,६६७७,one_line,Shree714.ttc#1,medium,7e5b0a8b0e0147e44f77c33155e6c02befe0ef85bd88e3fc0268f69d3575ee85
images/plate_028179.png,जेएच३१वायए४५९२,short_state,झारखंड,,३१,वायए,४५९२,one_line,ITFDevanagari.ttc#7,clean,563474be39a718aade2fc605bd14281eb8139ff1d4553a9dcae9493cd6fb1f1e
images/plate_028180.png,जगदलपुर ९४ के ६३५१,city,छत्तीसगढ़,जगदलपुर,९४,के,६३५१,two_line,ITFDevanagari.ttc#6,clean,c64e4d9242062600e92894a0172a51cf8317c0dfb98147398b5224ffd1b4eedd
images/plate_028181.png,झारखंड जेएच २६ पी ५२६५,full_state,झारखंड,,२६,पी,५२६५,one_line,Shree714.ttc#1,clean,1bd8838f9acfc57fc7396843e7dbf28920c518c11966c1f095bb209edc0a9b23
images/plate_028182.png,पुदुचेरी १३ जी ६६४२,full_state,पुदुचेरी,,१३,जी,६६४२,one_line,Shree714.ttc#1,mild,9e8c20b1b64b07485ae278d5c7351153512ecaeb62ffd463383e1df0b894f5b0
images/plate_028183.png,एनएल ४६ डब्ल्यूटी २,short_state,नागालैंड,,४६,डब्ल्यूटी,२,one_line,ITFDevanagari.ttc#4,clean,503994b9d8607ab14b11b9bac33376d0cf8d4ae8a435a1d3e43886023382f58d
images/plate_028184.png,कराईकल-२८-यू-३२१४,city,पुदुचेरी,कराईकल,२८,यू,३२१४,one_line,ITFDevanagari.ttc#4,mild,701d37a855c8123c662817aaa288b28c1690b3aed865d93e93cc39e621d04484
images/plate_028185.png,एसके ३८ जीडी ४३७८,short_state,सिक्किम,,३८,जीडी,४३७८,two_line,DevanagariMT.ttc#0,difficult,20e7f32a0d864aa7fe5e38c497eac65bc0d72c2e3ef1e9a995c8bdc09da1f359
images/plate_028186.png,टीआर  १३  एफएफ  ३०५३,short_state,त्रिपुरा,,१३,एफएफ,३०५३,one_line,ITFDevanagari.ttc#3,difficult,65c8041dbcf0798dd85b6d14705c8c28389aad96a8bf906c67e0b3e3c9d9cfde
images/plate_028187.png,एसके९८पी७२११,short_state,सिक्किम,,९८,पी,७२११,two_line,ITFDevanagari.ttc#7,clean,dd264c4f6951be9773ded99666963c877038414d0fb12ebc63faf9886bb3352e
images/plate_028188.png,हरियाणा७९यूआई६५३१,full_state,हरियाणा,,७९,यूआई,६५३१,one_line,ITFDevanagari.ttc#8,clean,39a6b9d891d7d2e15b9021b76e0e8851787ef6faafd73498e813e13c276b14b4
images/plate_028189.png,एएस ०७ एचपी ८१५०,short_state,असम,,०७,एचपी,८१५०,one_line,ITFDevanagari.ttc#1,medium,cf5802b3094def39b1201bc71efd4e4ccf01d7029688812c22d879e08835eee5
images/plate_028190.png,बीआर ०९ यूके ८७,short_state,बिहार,,०९,यूके,८७,one_line,Shree714.ttc#3,mild,e0362b7db2fc78a58a4fd87cfd613d22ec81630b7956dc2c9d08a583d21d9cb9
images/plate_028191.png,दार्जिलिंग-४२५,city,पश्चिम बंगाल,दार्जिलिंग,२५,ज़ेड,४२५,one_line,ITFDevanagari.ttc#1,mild,5243603c81a99f84062b1b951bee816981efb54cd8c216a95b91dd76d607dfd8
images/plate_028192.png,टीआर-७२-एक्ससी-८८८५,short_state,त्रिपुरा,,७२,एक्ससी,८८८५,one_line,Shree714.ttc#0,clean,12921b9ac5cba893efd359a5fbcaa2247da8bf0e5cde4bea00ce09a867d9f0c0
images/plate_028193.png,डीएल२२एसजी३२०४,short_state,दिल्ली,,२२,एसजी,३२०४,two_line,Shree714.ttc#2,clean,453bb0b6da7083b8a1789791752f353227d17bdbaf8dcf77c4365a5a7765a058
images/plate_028194.png,एमएन५६वीसी६०२०,short_state,मणिपुर,,५६,वीसी,६०२०,one_line,ITFDevanagari.ttc#7,mild,6b1109b50902617fb55efa967fbb140295820a7b7ceec723a7a59f2144e92e6c
images/plate_028195.png,महाराष्ट्र१५वीएफ७६३७,full_state,महाराष्ट्र,,१५,वीएफ,७६३७,one_line,ITFDevanagari.ttc#8,clean,ce543b4b45de6d510c78afd81aa4ff349c0949aa61d39dcfac0635f646b116a6
images/plate_028196.png,एमजेड  ८३  पी  ७६१६,short_state,मिजोरम,,८३,पी,७६१६,one_line,ITFDevanagari.ttc#5,medium,9f749de7cca884a44bd9ad32d4c4fff2fbd4d623308695df080ff07ac37321ca
images/plate_028197.png,मणिपुर२६एल०१९,full_state,मणिपुर,,२६,एल,०१९,one_line,ITFDevanagari.ttc#6,medium,1a66688e14e81651c3d968477936896434d485a277494dc6c766898ad7456213
images/plate_028198.png,लक्षद्वीप  एलडी  ३८  आरवाय  ६६१३,full_state,लक्षद्वीप,,३८,आरवाय,६६१३,one_line,Arial Unicode.ttf,mild,7ca8d491b3792ce5f8ec9947203c8646bf59514c7b0cd82ceb0b3d3589c420ac
images/plate_028199.png,जम्मू और कश्मीर ५१ पी १३०५,full_state,जम्मू और कश्मीर,,५१,पी,१३०५,one_line,Devanagari Sangam MN.ttc#1,mild,25f82b2bada6bd9c35c4bb9fc7ca9b414ef3baf3b65bb56142b3b8d83bd2ee9b
images/plate_028200.png,एएस०२पीवी३९०६,short_state,असम,,०२,पीवी,३९०६,two_line,Devanagari Sangam MN.ttc#0,clean,f1316e7fa240db4c9faad18454dfa781078336f67da72d4f408e66c3720fc664
images/plate_028201.png,जीए ८२ एल २४५२,short_state,गोवा,,८२,एल,२४५२,one_line,DevanagariMT.ttc#1,clean,8da434518e136623004efb56055c93ac8232e8e137059ea33c506b965fe9114b
images/plate_028202.png,केरल६८टीज़ेड७२९१,full_state,केरल,,६८,टीज़ेड,७२९१,two_line,Shree714.ttc#3,clean,19587db4111c36de9a2b1855b128cd42d01aa224a84badd87989f5e8138d9bd9
images/plate_028203.png,जेएच४४एसएन८२८७,short_state,झारखंड,,४४,एसएन,८२८७,one_line,Shree714.ttc#2,mild,f8b6e9a6725beb33ce6d6e47f1b3203660178d42137b317b7177c28599fe2223
images/plate_028204.png,एनएल ८२ एनके १०९१,short_state,नागालैंड,,८२,एनके,१०९१,one_line,ITFDevanagari.ttc#2,clean,8284d515df20fe7107f1a2b1999dea4681d07730e98096eb5fa5dc590922af93
images/plate_028205.png,गोवा ३७ क्यूयू ७९४५,full_state,गोवा,,३७,क्यूयू,७९४५,two_line,ITFDevanagari.ttc#0,clean,49570e6659fab5058e09df1cb1878f8d847f1e4bf9bee9d14640f493ee9a61b6
images/plate_028206.png,एएस ५२ जीसी ७१४,short_state,असम,,५२,जीसी,७१४,one_line,ITFDevanagari.ttc#8,clean,9df6f96f9ff85f4f6507c11ac58f036d0b740553d40a730b5bb40e4cbc28b35e
images/plate_028207.png,अंडमान और निकोबार द्वीपसमूह-५३-एक्सटी-३०६,full_state,अंडमान और निकोबार द्वीपसमूह,,५३,एक्सटी,३०६,one_line,ITFDevanagari.ttc#8,clean,8badf746599bc7fd63e4fcfd5b6e4c8f2754d642613190d99c83387ebd7c682a
images/plate_028208.png,तिरुचिरापल्ली-७३-एजी-१३२६,city,तमिलनाडु,तिरुचिरापल्ली,७३,एजी,१३२६,two_line,DevanagariMT.ttc#1,medium,0a45373ba2908d35d7c1f0d9a64bc5b2dc5aa9a90173e7a090117646d821448a
images/plate_028209.png,केएल ५५ ई ६६८४,short_state,केरल,,५५,ई,६६८४,one_line,Shree714.ttc#2,clean,8e6cf18fd4aca9e116702b8fc288592ec20700de37de841a09619a3e697d254e
images/plate_028210.png,असम-एएस-३१-सीडब्ल्यू-८२१७,full_state,असम,,३१,सीडब्ल्यू,८२१७,one_line,ITFDevanagari.ttc#6,clean,70f8ef76da84a06a90df7a7318d824fed31e05d8e999d46498eb9d4f6a3f56d5
images/plate_028211.png,केएल ६८ आईएच ३९५१,short_state,केरल,,६८,आईएच,३९५१,two_line,ITFDevanagari.ttc#3,clean,9c3f7b01a25546db911de1696aed86cc99c0bd717f53fbec3950d8b3d85618f1
images/plate_028212.png,एएन ३७ एस २५,short_state,अंडमान और निकोबार द्वीपसमूह,,३७,एस,२५,one_line,Shree714.ttc#1,clean,c10b506a9ea71be9b042da741a56b343b1e26e4cc42f7e5181566571b8584888
images/plate_028213.png,एनएल ३१ एक्सडी ९८८४,short_state,नागालैंड,,३१,एक्सडी,९८८४,two_line,ITFDevanagari.ttc#1,clean,375649bb0aa25bc3084e43056f2d42e3b7d6db6d539dbcfbeb9cbeb7da40b591
images/plate_028214.png,जळगाव २,city,महाराष्ट्र,जळगाव,१८,एसज़ेड,२,one_line,Arial Unicode.ttf,clean,6d9c78d85f07ac32ed0bcbdf8483688d55ed0c7da30596f553a0bc0f849d67a0
images/plate_028215.png,पीबी ४६ आईजे ७१५५,short_state,पंजाब,,४६,आईजे,७१५५,two_line,Shree714.ttc#0,clean,fc5676cac9ece8dcf7d329c089a11d8eee8bce6ccd33d6470707e6dddad5b855
images/plate_028216.png,जेएच १० क्यूटी २०७४,short_state,झारखंड,,१०,क्यूटी,२०७४,one_line,ITFDevanagari.ttc#5,mild,0c52057cd4dceb2c50b322f334aa9b7bc42555372a596007081618519716b543
images/plate_028217.png,गंगटोक-६,city,सिक्किम,गंगटोक,७६,एमजी,६,two_line,ITFDevanagari.ttc#3,difficult,2247e45ecc7be94c42f4ef4ec02ee5ad7c19fda05953b4090784bcfec8fcba2f
images/plate_028218.png,उत्तराखंड-यूके-६३-एक्सएम-७१७२,full_state,उत्तराखंड,,६३,एक्सएम,७१७२,one_line,ITFDevanagari.ttc#7,mild,b332f1d8dfaa560bc4b6017d6ff54c3be79b68b0754220a844ec04f30065be56
images/plate_028219.png,भोपाल २३ जेडब्ल्यू ४१३२,city,मध्य प्रदेश,भोपाल,२३,जेडब्ल्यू,४१३२,one_line,ITFDevanagari.ttc#1,mild,86f490b6ddbf0c59a2360aaa1cd7e780c0cec44da645fd14a18ee8fada1e2bce
images/plate_028220.png,गोंदिया०५३७,city,महाराष्ट्र,गोंदिया,२९,जेआर,०५३७,two_line,ITFDevanagari.ttc#4,mild,caf8139f823bfea846f02eb15182436a43e98b7915ad7a1ad22509bbf2d0f5f9
images/plate_028221.png,धर्मनगर २६५१,city,त्रिपुरा,धर्मनगर,४३,एचडब्ल्यू,२६५१,one_line,Devanagari Sangam MN.ttc#0,medium,5ae21e2710e42832ed8cd52e3befeefcf82fcd0cfeda20363169dafafb752f52
images/plate_028222.png,जीरो ११३०,city,अरुणाचल प्रदेश,जीरो,६९,एडी,११३०,one_line,DevanagariMT.ttc#1,clean,186baffb269b21ff8ba2b5cc8b9790d36fd90f4074198afc215a3f747fb47c54
images/plate_028223.png,जेके  ६९  जेएच  ५६,short_state,जम्मू और कश्मीर,,६९,जेएच,५६,one_line,ITFDevanagari.ttc#3,clean,35c22d004f3830433004a916b157ef1db04891f65b9c136da27148fe1b59e91f
images/plate_028224.png,टीएस०६जी०६८७,short_state,तेलंगाना,,०६,जी,०६८७,one_line,Devanagari Sangam MN.ttc#1,clean,b49dd819f39aa56aae669862042e6cd5808cbd834ff4af7bd910ba4d68111ccf
images/plate_028225.png,एमएन-६३-यूआई-८३६५,short_state,मणिपुर,,६३,यूआई,८३६५,two_line,ITFDevanagari.ttc#3,clean,a4e546a553f521bb4490649c23f28becbb59dce8340b481fa971f410ce0498ca
images/plate_028226.png,एचआर ६१ आरएल ८८७७,short_state,हरियाणा,,६१,आरएल,८८७७,two_line,ITFDevanagari.ttc#8,mild,b6989e8704953db8ca3f5afe6b519f887ba8c4b53a4383c6f9325c6e5c799631
images/plate_028227.png,एमएल ३१ यूएल ७३६७,short_state,मेघालय,,३१,यूएल,७३६७,one_line,ITFDevanagari.ttc#5,clean,0b868660e621efddcb58a2c21f4d0590178371f9c4316b3ef3f94e0cae161912
images/plate_028228.png,एमएल३६आई१४०८,short_state,मेघालय,,३६,आई,१४०८,two_line,ITFDevanagari.ttc#3,mild,31e0398c5172bcbe6ab68212128bbdf5ce146712bfbc55c11716656372938343
images/plate_028229.png,सिक्किम ७३ वीजी ०३०३,full_state,सिक्किम,,७३,वीजी,०३०३,one_line,Shree714.ttc#3,medium,9fbe5b7052f5cab6185e6790efb6a5a5c9dfc0f6cc857762b5a0941048f5eb6f
images/plate_028230.png,एलडी७०बीए५८३९,short_state,लक्षद्वीप,,७०,बीए,५८३९,one_line,DevanagariMT.ttc#0,clean,9046fa7305c772dc7561e9b4e06a69f467ed14d99bf55bd1d9f6d04a05e086b5
images/plate_028231.png,केए५५एमवी९८९६,short_state,कर्नाटक,,५५,एमवी,९८९६,one_line,Devanagari Sangam MN.ttc#1,mild,02f31300c1907362deb6284918fe06ae380b26205eb19664f165b220a8b1a60b
images/plate_028232.png,यूपी ०२ क्यूआई १०३४,short_state,उत्तर प्रदेश,,०२,क्यूआई,१०३४,one_line,DevanagariMT.ttc#1,clean,dcbdb663f5d2d6840621de9472a9f98ae56b44563b41f80a85e2971c024f264d
images/plate_028233.png,एपी-०६-आरडब्ल्यू-५७६८,short_state,आंध्र प्रदेश,,०६,आरडब्ल्यू,५७६८,one_line,ITFDevanagari.ttc#9,medium,7b1e1d48bb9977d46f4c327988c8f0bb11490ff54d1ea62e7b75e8796384def0
images/plate_028234.png,गोवा  ४३  एमजे  ६४८७,full_state,गोवा,,४३,एमजे,६४८७,one_line,Devanagari Sangam MN.ttc#0,medium,c285570db5d7facb918690787d13b83acf9be77bfed63c364abe25a42e42e02f
images/plate_028235.png,बीआर-६५-आर-३५६१,short_state,बिहार,,६५,आर,३५६१,one_line,Devanagari Sangam MN.ttc#1,mild,297638d0650be44f135cff18bf71885fd7643285c5d8daa3a22a162b3a221eb8
images/plate_028236.png,उत्तराखंड ९७ ईपी ४९७६,full_state,उत्तराखंड,,९७,ईपी,४९७६,one_line,Arial Unicode.ttf,clean,5dac627f28abb9fb8caadfcdaa4a5a36afca7e3e56f2f21f9977a1d73f8eb9be
images/plate_028237.png,डीएल-४३ वीआई-१६७२,short_state,दिल्ली,,४३,वीआई,१६७२,one_line,ITFDevanagari.ttc#0,difficult,71302c68f05ef21340e3fd8e9791bc3bf485e9092b081adc521ce3e1d7086e96
images/plate_028238.png,बीआर  ०७  यूई  १६९२,short_state,बिहार,,०७,यूई,१६९२,one_line,Shree714.ttc#2,clean,e28c1b2c76d6c70d8fcb28b3e33cb1667c303ce6c31ea9332af45158e310c7f8
images/plate_028239.png,कोयंबटूर ०२ ज़ेडआई ५,city,तमिलनाडु,कोयंबटूर,०२,ज़ेडआई,५,one_line,ITFDevanagari.ttc#7,clean,b30ec13ed0fb885074d31184f046b89d65f84a213f61a4a72f47a23285e8be4c
images/plate_028240.png,त्रिपुरा९४एसआर९७६८,full_state,त्रिपुरा,,९४,एसआर,९७६८,two_line,ITFDevanagari.ttc#8,clean,787ca0d5b03eae06c85cf36270e07418cf63b609f57fd451b8d71e333eda64c3
images/plate_028241.png,डीएल ६६ क्यूआर ५६२५,short_state,दिल्ली,,६६,क्यूआर,५६२५,two_line,ITFDevanagari.ttc#5,medium,3b7229efffd8e746d8420da1b356c1bcf0faea11c3d4ddc382bb1d6107d6db62
