image,text,category,layout,difficulty,split,group_id,state,district,series,registration,separator,font,background,header_text,render_sha256
images/plate_042347.jpg,एचपी ७९ एफबी २९८५,devanagari_only,one_line,difficult,train,HP-79-FB-2985,HP,79,FB,2985, ,Devanagari Sangam MN 0,white,,f6072c687dbe28e0a7cc4b792698e15fb63a82e21b1260564ba17791f58a9947
images/plate_042348.jpg,HR ७४ LX ८७१७,latin_letters_devanagari_digits,one_line,clean,val,HR-74-LX-8717,HR,74,LX,8717, ,Devanagari Sangam MN 1,white,,f52e635cf1a083952a23c77f2498e1406e66f59326fbf3fb5d6ec7a4ec11dd42
images/plate_042349.jpg,जेएच81ईएक्स3413,devanagari_letters_ascii_digits,two_line,medium,train,JH-81-EX-3413,JH,81,EX,3413,,Arial Unicode,white,,be6d5a7540d79dafd1c5aad40ae4b07a34ebb7e754c45b3a3dc382b1113892ec
images/plate_042350.jpg,JK७०केएन3860,mixed_script,two_line,medium,train,JK-70-KN-3860,JK,70,KN,3860,,Devanagari Sangam MN 0,yellow,,ba24a31ed0e29313c648d8d7641302b226096312f99e912ab4d0c63d53b4fa12
images/plate_042351.jpg,KA 60 OG 2792,latin_only,two_line,difficult,val,KA-60-OG-2792,KA,60,OG,2792, ,Devanagari Sangam MN 1,yellow,,0059fdf9e5ed5e5611285447b0a0f2efb9f604190514a9229abe3b303fc0f7c6
images/plate_042352.jpg,केएल-९०-पीआर-७८७९,devanagari_only,one_line,clean,val,KL-90-PR-7879,KL,90,PR,7879,-,Arial Unicode,white,,2d8851f2a473c37d9d1634db3c2107f83de623823b0a834021be7a8f71515b4a
images/plate_042353.jpg,LA८५LO२०३६,latin_letters_devanagari_digits,two_line,clean,train,LA-85-LO-2036,LA,85,LO,2036,,Devanagari Sangam MN 0,white,,ed34519a1d89b276977737de148c9fceb58f4937eaf9b3a0c2e32f581ae21bf0
images/plate_042354.jpg,एलडी-81-एस-1065,devanagari_letters_ascii_digits,one_line,difficult,train,LD-81-S-1065,LD,81,S,1065,-,Devanagari Sangam MN 1,white,,92ebfd92b73635d6339d5bd51313cb46e84f012c8e7bced2156a70995beec978
images/plate_042355.jpg,MH६६ज़ेड5308,mixed_script,header_registration,clean,val,MH-66-Z-5308,MH,66,Z,5308,,Arial Unicode,white,परिवहन,09da143c91594685a6604d773f668cfa40770fa3d48240d2d8fb5238f40a150d
images/plate_042356.jpg,ML68SZ2048,latin_only,one_line,difficult,train,ML-68-SZ-2048,ML,68,SZ,2048,,Devanagari Sangam MN 0,yellow,,bf8a339b74ebefead43224e49139b490b75400a67b57f99b9dd54a7f82356ace
images/plate_042357.jpg,एमएन८९आरक्यू५२०९,devanagari_only,one_line,clean,val,MN-89-RQ-5209,MN,89,RQ,5209,,Devanagari Sangam MN 1,white,,a2efed752b9517bdeea89b2d7fbc3ffc2ebf8d645e1fd66e42a0f835a60123ea
images/plate_042358.jpg,MP६५AC२३५३,latin_letters_devanagari_digits,one_line,clean,val,MP-65-AC-2353,MP,65,AC,2353,,Arial Unicode,white,,07907fb81b64c4d951d477e7bc8b6884a02cf535fa61c9c372bf586d323d48fe
images/plate_042359.jpg,एमज़ेड-53-ओपी-2209,devanagari_letters_ascii_digits,one_line,medium,train,MZ-53-OP-2209,MZ,53,OP,2209,-,Devanagari Sangam MN 0,white,,4ea85229629749719bf896bdbed06de5196a6347c690fa487a36222a016d3ad7
images/plate_042360.jpg,एनएल१४CK3377,mixed_script,one_line,clean,train,NL-14-CK-3377,NL,14,CK,3377,,Devanagari Sangam MN 1,white,,bda709563273b1592fbdffaed6cb610d558a17eff16f098ca84df7b716ba3a4c
images/plate_042361.jpg,OD 10 PH 1788,latin_only,one_line,difficult,val,OD-10-PH-1788,OD,10,PH,1788, ,Arial Unicode,white,,b9b982758d1184103c506fa773d1daeeb5d3c81ef0083d626870ec6426200220
images/plate_042362.jpg,पीबी ४६ एचएस ९२४५,devanagari_only,two_line,clean,train,PB-46-HS-9245,PB,46,HS,9245, ,Devanagari Sangam MN 0,white,,7a4a95597b5fc6c5fc4a79934064a0af9f77dc76b60de989638814544973d84d
images/plate_042363.jpg,PY ४६ YP २६५९,latin_letters_devanagari_digits,one_line,medium,train,PY-46-YP-2659,PY,46,YP,2659, ,Devanagari Sangam MN 1,white,,60cf8e261d4b033cf12731dfd0fd30aedcf6e386d3a29954a49834a4d4e05208
images/plate_042364.jpg,आरजे 94 सी 0924,devanagari_letters_ascii_digits,one_line,clean,train,RJ-94-C-0924,RJ,94,C,0924, ,Arial Unicode,yellow,,ece66847964853fdb79cc845d78da6000571d791371e0e42344a0445bc880cb2
images/plate_042365.jpg,एसके85ZT५९३६,mixed_script,one_line,medium,train,SK-85-ZT-5936,SK,85,ZT,5936,,Devanagari Sangam MN 0,white,,3a7e009eed6a0eb6abaebbac7caf75ede9df79a8325022fd27364fdce5f85e98
images/plate_042366.jpg,TN 97 UK 1244,latin_only,one_line,medium,train,TN-97-UK-1244,TN,97,UK,1244, ,Devanagari Sangam MN 1,white,,ac248e3634f3589e8c1a6d1a851f2efc7b9b5b19c50f88ff5d873ed3c4fa0086
images/plate_042367.jpg,टीआर-१४-वीएस-५०११,devanagari_only,one_line,difficult,train,TR-14-VS-5011,TR,14,VS,5011,-,Arial Unicode,white,,e8fe979882692b796f9fc5cbd2bd1b905b9f5701afe66b3ed1546f7f3e62a1ae
images/plate_042368.jpg,TS २५ QV ९७०९,latin_letters_devanagari_digits,one_line,difficult,train,TS-25-QV-9709,TS,25,QV,9709, ,Devanagari Sangam MN 0,yellow,,6976f271b85a1e4591af0b9929b4112fc57a99368b3728d9ef7561d3918122c6
images/plate_042369.jpg,यूके 31 यू 6232,devanagari_letters_ascii_digits,header_registration,medium,val,UK-31-U-6232,UK,31,U,6232, ,Devanagari Sangam MN 1,yellow,INDIA,38ccbfe637e6a7089182c677b6aa584c3bbedc197615c2f222f6ff43df021160
images/plate_042370.jpg,यूपी 36 S १७८०,mixed_script,two_line,clean,train,UP-36-S-1780,UP,36,S,1780, ,Arial Unicode,white,,f649f1d9320a572553b210c04304ad3c07c0e51bafbedcc305ddc62d9f3109be
images/plate_042371.jpg,WB 02 GO 5060,latin_only,one_line,medium,train,WB-02-GO-5060,WB,02,GO,5060, ,Devanagari Sangam MN 0,white,,4378abca66c2f4065ca6eaef3062475bbedd22cb80dfa0ae5adc9cc5f67081c3
images/plate_042372.jpg,एएन३७वीपी८६२३,devanagari_only,one_line,clean,val,AN-37-VP-8623,AN,37,VP,8623,,Devanagari Sangam MN 1,white,,97649fe0a969c2efab383ea8a4a0d2f525afb1f9df00754b46fb4472cb564205
images/plate_042373.jpg,AP ३८ LW १९२५,latin_letters_devanagari_digits,one_line,clean,train,AP-38-LW-1925,AP,38,LW,1925, ,Arial Unicode,white,,1aca7a87f8f9ca0b9a0a2d7b4cd87778c9f91d2362a735dae38056abb42dfa64
images/plate_042374.jpg,एआर-52-एमवी-6538,devanagari_letters_ascii_digits,one_line,medium,train,AR-52-MV-6538,AR,52,MV,6538,-,Devanagari Sangam MN 0,white,,0a20546d069a17e9882cdb84900a59b1ea782dbe40c18a62eefe960a5fd58028
images/plate_042375.jpg,एएस०६XL2816,mixed_script,one_line,medium,train,AS-06-XL-2816,AS,06,XL,2816,,Devanagari Sangam MN 1,white,,f74d9c288acbd5fe67437bd5a5c3b1e957d1d4f9aa138f49d7d09b8eaa26dd0c
images/plate_042376.jpg,BR-79-FR-0279,latin_only,one_line,medium,val,BR-79-FR-0279,BR,79,FR,0279,-,Arial Unicode,yellow,,53b585d3b4e053429ea6effbd82acf6c6bec408bd84cbbc58c0520672e5b87d5
images/plate_042377.jpg,सीजी-७३-एचएस-६५४६,devanagari_only,one_line,difficult,train,CG-73-HS-6546,CG,73,HS,6546,-,Devanagari Sangam MN 0,white,,0efc0eea2a91a4806142c2c6c820bd8a1c8f0401b0eb5cd8bb6e2108aaa6146f
images/plate_042378.jpg,CH८८VN९४०१,latin_letters_devanagari_digits,one_line,medium,train,CH-88-VN-9401,CH,88,VN,9401,,Devanagari Sangam MN 1,white,,30d7a020a49b8d42d48d6ded627b2365dc7a65ba865f91807cb89362adffb3a0
images/plate_042379.jpg,डीडी 78 एवाई 1221,devanagari_letters_ascii_digits,one_line,clean,train,DD-78-AY-1221,DD,78,AY,1221, ,Arial Unicode,white,,75ad1af4a2db26e9884aa46eea8ac8fdc6de364a1665a9c53822e307a12a2743
images/plate_042380.jpg,डीएल-91-VZ-३४५७,mixed_script,two_line,medium,train,DL-91-VZ-3457,DL,91,VZ,3457,-,Devanagari Sangam MN 0,yellow,,9fe3a594ee0971dca1744ff7abf30d1cbd7c5a6771e861ef57e46e21c6c3a8aa
images/plate_042381.jpg,GA 50 FW 0540,latin_only,one_line,clean,train,GA-50-FW-0540,GA,50,FW,0540, ,Devanagari Sangam MN 1,white,,4e7e868c2d887b7f8fe32c740a2942e5f84d39d8bd7a01f518737ba82d7239ba
images/plate_042382.jpg,जीजे१७एजी१२४१,devanagari_only,one_line,clean,train,GJ-17-AG-1241,GJ,17,AG,1241,,Arial Unicode,white,,bf4a25edda568ef5474c31aedd48f460d40624289190606507b57759b751fa11
images/plate_042383.jpg,HP ८९ VL ०९७५,latin_letters_devanagari_digits,one_line,medium,train,HP-89-VL-0975,HP,89,VL,0975, ,Devanagari Sangam MN 0,yellow,,31800cc0c965d8479cb924d9879405c75f5a568a18b04c5c844f143192196034
images/plate_042384.jpg,एचआर 51 जीयू 8194,devanagari_letters_ascii_digits,one_line,clean,train,HR-51-GU-8194,HR,51,GU,8194, ,Devanagari Sangam MN 1,white,,c0006b6f7ee7b8c91ca29bfc3f1950efede1f1999fe639ee542e01ef2149facc
images/plate_042385.jpg,JH१३पीओ८४८३,mixed_script,one_line,difficult,train,JH-13-PO-8483,JH,13,PO,8483,,Arial Unicode,white,,052bce47df5b8d05185c20ae9cd1f2dea3ab4bff274128a453e526cf3358b61b
images/plate_042386.jpg,JK81C8137,latin_only,two_line,medium,val,JK-81-C-8137,JK,81,C,8137,,Devanagari Sangam MN 0,white,,9f547d1c980a624c5b570f2f38294c5b0fa3661eb08b37e7f35887de0b0c187c
images/plate_042387.jpg,केए६४एल५५५१,devanagari_only,one_line,medium,val,KA-64-L-5551,KA,64,L,5551,,Devanagari Sangam MN 1,yellow,,c134dc724eae4c8777809d292dc6a1d402195e9f10328a0c121b4e0a52d0dc6f
images/plate_042388.jpg,KL०८TR४२५२,latin_letters_devanagari_digits,one_line,medium,val,KL-08-TR-4252,KL,08,TR,4252,,Arial Unicode,white,,fdbb77717b46870e6eab8282b48026cb702a0ffd297f685bade2fb2b4316196c
images/plate_042389.jpg,एलए 23 ओसी 5679,devanagari_letters_ascii_digits,two_line,clean,train,LA-23-OC-5679,LA,23,OC,5679, ,Devanagari Sangam MN 0,white,,ca3b3920d2979d687da4ef285b777704fa5eaee83e70bfc59bd62d6f0a20bc85
images/plate_042390.jpg,एलडी८९TX4588,mixed_script,one_line,clean,train,LD-89-TX-4588,LD,89,TX,4588,,Devanagari Sangam MN 1,white,,0e204786432f640b8ce6d02718e821e9323f2ec7ff0e4cfda87a08accb710fcb
images/plate_042391.jpg,MH 79 UU 1064,latin_only,one_line,difficult,train,MH-79-UU-1064,MH,79,UU,1064, ,Arial Unicode,yellow,,caf25bfdd7d607fe78b8a7dc84c226345762ec38202050a888ef3f10b237f157
images/plate_042392.jpg,एमएल-५९-एचवाई-७६५८,devanagari_only,one_line,difficult,train,ML-59-HY-7658,ML,59,HY,7658,-,Devanagari Sangam MN 0,white,,ae5db8f947f56b78ce00c2703f3666c379b21e0460d2ffd239454b2dc8165b89
images/plate_042393.jpg,MN-६५-WM-५३२८,latin_letters_devanagari_digits,one_line,medium,train,MN-65-WM-5328,MN,65,WM,5328,-,Devanagari Sangam MN 1,white,,76a46adaf8acc6544da6f2f29023e63b0a1ae2a379140d37fa3bf89511611049
images/plate_042394.jpg,एमपी36एलआर3671,devanagari_letters_ascii_digits,one_line,medium,train,MP-36-LR-3671,MP,36,LR,3671,,Arial Unicode,white,,e77c686aee6a53504ce694297d8b16cfca789a807d4ddefa334205d35a6a0214
images/plate_042395.jpg,एमज़ेड19ST१२९२,mixed_script,one_line,medium,train,MZ-19-ST-1292,MZ,19,ST,1292,,Devanagari Sangam MN 0,white,,8f75894d480e17b5cbccb8a0375a06b01de7aa07beb32ff80aa3ed7887957d8b
images/plate_042396.jpg,NL-50-KA-6382,latin_only,one_line,medium,val,NL-50-KA-6382,NL,50,KA,6382,-,Devanagari Sangam MN 1,white,,d80814b6d8e8f12b6c6fdd4eb5e5a02b214a50d35b0b23131291cdf450da2ef5
images/plate_042397.jpg,ओडी १५ क्यूजे ४२०३,devanagari_only,header_registration,clean,val,OD-15-QJ-4203,OD,15,QJ,4203, ,Arial Unicode,white,परिवहन,6d9be5891c7d4222453dc187f899ce63cebb5002e4afc05f6e223a303ceb75b2
images/plate_042398.jpg,PB ८३ CA ९७५५,latin_letters_devanagari_digits,one_line,difficult,train,PB-83-CA-9755,PB,83,CA,9755, ,Devanagari Sangam MN 0,white,,ffc9bb967693a44d9adf41757067a4011e47b3c90a816e724cbf79a39696e91f
images/plate_042399.jpg,पीवाई57एच0584,devanagari_letters_ascii_digits,one_line,medium,train,PY-57-H-0584,PY,57,H,0584,,Devanagari Sangam MN 1,white,,e443d40838edca7d7908fd7f344c13bca1e0ff9c014aeb8845ca8d5ab095e990
images/plate_042400.jpg,आरजे-23-IJ-२१८३,mixed_script,one_line,medium,train,RJ-23-IJ-2183,RJ,23,IJ,2183,-,Arial Unicode,white,,6e4c1c10fac3ffc3b3ff944b7a4bbef83cf047c4eb347160590788fbeedcde4c
images/plate_042401.jpg,SK-93-Y-5690,latin_only,one_line,difficult,train,SK-93-Y-5690,SK,93,Y,5690,-,Devanagari Sangam MN 0,white,,4b3b9c252f99093b14209d98ade9f338b58b503834f670783f159f7bdcf46f53
images/plate_042402.jpg,टीएन ३८ आर ६०३६,devanagari_only,one_line,medium,val,TN-38-R-6036,TN,38,R,6036, ,Devanagari Sangam MN 1,white,,937e0ab71253c93bcdb93fd1817db4229660be43080942836fb57d5a9c396a38
images/plate_042403.jpg,TR ४२ QB ०९७६,latin_letters_devanagari_digits,header_registration,medium,train,TR-42-QB-0976,TR,42,QB,0976, ,Arial Unicode,white,INDIA,637315665e9fe6acdfec8c1bb5221bb8926cce07adb4e604211fae927107e87a
images/plate_042404.jpg,टीएस 86 जीज़ेड 6897,devanagari_letters_ascii_digits,one_line,clean,train,TS-86-GZ-6897,TS,86,GZ,6897, ,Devanagari Sangam MN 0,white,,1586470f43cb1813f86b34ee6085a469ac1621a8a908751a60469278e7360081
images/plate_042405.jpg,UK ३९ एलक्यू ६३२५,mixed_script,one_line,medium,train,UK-39-LQ-6325,UK,39,LQ,6325, ,Devanagari Sangam MN 1,white,,d3af93e7b8ae4738c2ccf850a15e2a58b4d3bc464cfe758dc06100cad012d19e
images/plate_042406.jpg,UP 60 TE 7728,latin_only,two_line,clean,train,UP-60-TE-7728,UP,60,TE,7728, ,Arial Unicode,white,,b420571c9793d42af78515ecf25171457e4a07e15ea88e5169fd0aba2f8b3d36
images/plate_042407.jpg,डब्ल्यूबी३५एचएफ७७०३,devanagari_only,header_registration,clean,train,WB-35-HF-7703,WB,35,HF,7703,,Devanagari Sangam MN 0,white,INDIA,41fafe40ec1675fd48add3215471965df9961287edbdee890f01a055be805d51
images/plate_042408.jpg,AN ६० PY ०३९१,latin_letters_devanagari_digits,two_line,difficult,train,AN-60-PY-0391,AN,60,PY,0391, ,Devanagari Sangam MN 1,yellow,,fae63b728248aadc74087095ced9b2d103b9fdcb01ef73885456fae5aa47d93c
images/plate_042409.jpg,एपी 50 ज़ेडआर 5945,devanagari_letters_ascii_digits,one_line,clean,train,AP-50-ZR-5945,AP,50,ZR,5945, ,Arial Unicode,white,,97811f5e3d6f86053250697024ee8d59fb2d60cf3c68f529518a3c831dead925
images/plate_042410.jpg,AR ३९ ई ५९७३,mixed_script,one_line,difficult,train,AR-39-E-5973,AR,39,E,5973, ,Devanagari Sangam MN 0,white,,d9fd754dbb3905030ba692b213fc07eb1bf22233670dc5e4a48ff2d40e6a6911
images/plate_042411.jpg,AS 76 PJ 6718,latin_only,one_line,difficult,train,AS-76-PJ-6718,AS,76,PJ,6718, ,Devanagari Sangam MN 1,white,,ba2c86f7899105393658413d37dd842a8a7594642d813f546c4487dd06a926a1
images/plate_042412.jpg,बीआर-४२-एनओ-८९५२,devanagari_only,one_line,medium,train,BR-42-NO-8952,BR,42,NO,8952,-,Arial Unicode,white,,29e8b8df9eadfe18ba3194e5f3669d1073f34286344bc09a3deb750b2c7ac24e
images/plate_042413.jpg,CG ४० QZ ७९८६,latin_letters_devanagari_digits,one_line,medium,train,CG-40-QZ-7986,CG,40,QZ,7986, ,Devanagari Sangam MN 0,white,,051d43d45def5661bdcbb7ecbc7cb2f87ce4ad5ed1d86b6090b7619f7250992f
images/plate_042414.jpg,सीएच-30-ईएक्स-2492,devanagari_letters_ascii_digits,one_line,medium,train,CH-30-EX-2492,CH,30,EX,2492,-,Devanagari Sangam MN 1,yellow,,6a753ab6c60c88dfe24340f7a5c3813764c401ab8c06dd24118db715b3e0ed04
images/plate_042415.jpg,DD ९७ वाईबी 9114,mixed_script,one_line,medium,train,DD-97-YB-9114,DD,97,YB,9114, ,Arial Unicode,white,,f28e2e4d0603f8bdf6a879386e4b0f7f7c14cbc29299cf311649611a2fd345b3
images/plate_042416.jpg,DL 59 PU 8029,latin_only,one_line,difficult,train,DL-59-PU-8029,DL,59,PU,8029, ,Devanagari Sangam MN 0,white,,c0f133af0649659f02e4dcf028013c66e56144406c3691b4a6bfb4ef547fd678
images/plate_042417.jpg,जीए ६० ईयू ३१७८,devanagari_only,two_line,medium,train,GA-60-EU-3178,GA,60,EU,3178, ,Devanagari Sangam MN 1,white,,698396b35b2909d74cb43fd0e2b5f5049e1c48166d7c11591206cd957285df91
images/plate_042418.jpg,GJ३६SD४८४७,latin_letters_devanagari_digits,one_line,medium,train,GJ-36-SD-4847,GJ,36,SD,4847,,Arial Unicode,white,,04eb2f710d74efc78978420fe50721e838e80395990068e428e6e157b3fd7c51
images/plate_042419.jpg,एचपी49आईवी8255,devanagari_letters_ascii_digits,two_line,medium,train,HP-49-IV-8255,HP,49,IV,8255,,Devanagari Sangam MN 0,white,,e77d9871d4528841e14b7703e1126f8967afcbff6937333c9b85e18837dc2b6d
images/plate_042420.jpg,HR ३१ एनके 7276,mixed_script,one_line,clean,train,HR-31-NK-7276,HR,31,NK,7276, ,Devanagari Sangam MN 1,white,,52f25b1e121504fc649d882df147a9234adc31a727bbff8dc5f6bc0bcb32a3e8
images/plate_042421.jpg,JH-38-HL-1172,latin_only,two_line,medium,train,JH-38-HL-1172,JH,38,HL,1172,-,Arial Unicode,white,,ec4b7a78cfb9188cdab21d4d5f7d40dddd5c3b4f230fca0226edcb20a3bed392
images/plate_042422.jpg,जेके ६७ सीएफ ७९४९,devanagari_only,one_line,medium,val,JK-67-CF-7949,JK,67,CF,7949, ,Devanagari Sangam MN 0,white,,d9b1b2634e87f898511b2ecc1df3d5e4e2d12627497238bc5cc3f889fbbb37e9
images/plate_042423.jpg,KA ६६ EZ ८०११,latin_letters_devanagari_digits,one_line,clean,val,KA-66-EZ-8011,KA,66,EZ,8011, ,Devanagari Sangam MN 1,white,,65e22ee42dd666d7f4153eb8b505c2fa78ff653d82965b3a5ec2c7d1a989821d
images/plate_042424.jpg,केएल 33 एलई 3471,devanagari_letters_ascii_digits,one_line,clean,train,KL-33-LE-3471,KL,33,LE,3471, ,Arial Unicode,yellow,,ca6c6268ce733ac6d85d3d0e186bc93a5555fe339bd917077fdc306c18c5abfe
images/plate_042425.jpg,एलए-52-JL-७९१२,mixed_script,two_line,clean,train,LA-52-JL-7912,LA,52,JL,7912,-,Devanagari Sangam MN 0,white,,a9a208b202a7b4437fad0579653b899031872bd1a4126ba070a5098fd31f0147
images/plate_042426.jpg,LD41CH8384,latin_only,one_line,clean,train,LD-41-CH-8384,LD,41,CH,8384,,Devanagari Sangam MN 1,white,,5a4f96b1c240ce88875f169bf27979dc7390a55a497cd421278be9668ef918a3
images/plate_042427.jpg,एमएच-१३-क्यूक्यू-४२६१,devanagari_only,two_line,medium,train,MH-13-QQ-4261,MH,13,QQ,4261,-,Arial Unicode,white,,a26e2ab7091e2e9bd1b91db6264bb5c657a090b13edd30d70409703cba03fc54
images/plate_042428.jpg,ML-९५-VA-५६१६,latin_letters_devanagari_digits,one_line,clean,train,ML-95-VA-5616,ML,95,VA,5616,-,Devanagari Sangam MN 0,white,,393ee58d6616aa66bdde1c7a2a4de1df0c5b38badd4fd99799b5f05055401f0b
images/plate_042429.jpg,एमएन77यूएम1098,devanagari_letters_ascii_digits,two_line,medium,train,MN-77-UM-1098,MN,77,UM,1098,,Devanagari Sangam MN 1,white,,9f39cba05f6d2447bc804d688cf2579d7d5efdcab99ecb134b07e3c20a60a48f
images/plate_042430.jpg,एमपी-५३-XG-1071,mixed_script,two_line,clean,train,MP-53-XG-1071,MP,53,XG,1071,-,Arial Unicode,white,,81a71f1cddfcebe765c4cfb586aa497c8d5e1664126cbc39335174861452939d
images/plate_042431.jpg,MZ-95-PG-6437,latin_only,one_line,medium,train,MZ-95-PG-6437,MZ,95,PG,6437,-,Devanagari Sangam MN 0,white,,db5200be260a3a6910470863fa818bcaed773c19bff92681bbf3c10a538bb3fb
images/plate_042432.jpg,एनएल ४१ डीआर ८५७१,devanagari_only,one_line,medium,val,NL-41-DR-8571,NL,41,DR,8571, ,Devanagari Sangam MN 1,white,,cf4bf0e510c209d0f666081330c40580f8531ab9917d731642cc8a2017c08103
images/plate_042433.jpg,OD ५३ Y ६२४७,latin_letters_devanagari_digits,two_line,medium,val,OD-53-Y-6247,OD,53,Y,6247, ,Arial Unicode,white,,320967eb811749504d501dae586f577be7decc4e65202c6335957c784e559764
images/plate_042434.jpg,पीबी 75 आईवाई 5284,devanagari_letters_ascii_digits,one_line,medium,train,PB-75-IY-5284,PB,75,IY,5284, ,Devanagari Sangam MN 0,white,,361c1726727930c60d443c80a119f28ad0f9bd47e2ab12315ece7b63c6b0f06c
images/plate_042435.jpg,पीवाई-९४-OY-1112,mixed_script,one_line,medium,train,PY-94-OY-1112,PY,94,OY,1112,-,Devanagari Sangam MN 1,white,,92d26b5a67aece2f877cece9176f99e9188229a71e815bc74f4522fd6765c531
images/plate_042436.jpg,RJ17PM7463,latin_only,header_registration,difficult,train,RJ-17-PM-7463,RJ,17,PM,7463,,Arial Unicode,white,परिवहन,86e540b2c89eb0a6cb31a153048572d296722bce76098e2ee76748aeab5000ca
images/plate_042437.jpg,एसके ११ बीवाई १९९५,devanagari_only,two_line,medium,train,SK-11-BY-1995,SK,11,BY,1995, ,Devanagari Sangam MN 0,white,,e5225b403ba210577173f2d3ce1c0efa436b9ef0c35c9023a802c1ed0fa4fdf7
images/plate_042438.jpg,TN ८३ B ८४५१,latin_letters_devanagari_digits,one_line,difficult,train,TN-83-B-8451,TN,83,B,8451, ,Devanagari Sangam MN 1,white,,eb9012bd53fcb3ca195d0b9432b81ed7c6693848cd84350c6d395b2471036420
images/plate_042439.jpg,टीआर-55-ओएच-4772,devanagari_letters_ascii_digits,one_line,clean,train,TR-55-OH-4772,TR,55,OH,4772,-,Arial Unicode,white,,4244e86e8944945b609e1aee2f57deb73e3c32bbdde91d9d8ff95c2c033bafdd
images/plate_042440.jpg,टीएस ७९ SE 9865,mixed_script,two_line,difficult,train,TS-79-SE-9865,TS,79,SE,9865, ,Devanagari Sangam MN 0,yellow,,e6145e5ce38cf332caa1dbebd730c165fe36dcb4b86db5b0cd95c118f87f03a7
images/plate_042441.jpg,UK66VV2349,latin_only,two_line,clean,train,UK-66-VV-2349,UK,66,VV,2349,,Devanagari Sangam MN 1,yellow,,29a663e82d72dbe4d91b0cce6c6e2f3fd5fd3b88e8cc83ad32764cdbdda2b15f
images/plate_042442.jpg,यूपी ८२ ए ६६५९,devanagari_only,one_line,medium,train,UP-82-A-6659,UP,82,A,6659, ,Arial Unicode,white,,0e120baa60bfa11b01e321fabab3cfad6662d0efed8684d558ec1a59d5836974
images/plate_042443.jpg,WB ३४ SZ १६३४,latin_letters_devanagari_digits,one_line,clean,train,WB-34-SZ-1634,WB,34,SZ,1634, ,Devanagari Sangam MN 0,white,,e8a2570f21f9b342ade3ecbdd521b21e135170dd7946e761378b5a2726438478
images/plate_042444.jpg,एएन 62 ज़ेडटी 4164,devanagari_letters_ascii_digits,one_line,medium,train,AN-62-ZT-4164,AN,62,ZT,4164, ,Devanagari Sangam MN 1,white,,31b084b2e6c62de1d8633fd7e7f220bc86a85225c8dcf44fbaa5249ebcf12f1b
images/plate_042445.jpg,एपी-११-CU-3629,mixed_script,one_line,difficult,train,AP-11-CU-3629,AP,11,CU,3629,-,Arial Unicode,yellow,,ed033ed54592b71e49513f55b93dd93734650ae735ef6ca6e2561e712e337489
images/plate_042446.jpg,AR-80-Q-8126,latin_only,one_line,medium,train,AR-80-Q-8126,AR,80,Q,8126,-,Devanagari Sangam MN 0,white,,c2a346a0bdd2bc740140228a8bc7da39f81e60109d734d72f94328e26bc014e8
images/plate_042447.jpg,एएस ३७ एनओ ०७७२,devanagari_only,one_line,difficult,train,AS-37-NO-0772,AS,37,NO,0772, ,Devanagari Sangam MN 1,yellow,,092495301f7f279fd48efa54edd9d522df14a8d657778034aadc3f938475a1f5
images/plate_042448.jpg,BR६६B९३८२,latin_letters_devanagari_digits,two_line,medium,train,BR-66-B-9382,BR,66,B,9382,,Arial Unicode,yellow,,fcf431d4ec79856476788bcaabcfa71b01c9636ef5fc2262a2921862a50dcf1d
images/plate_042449.jpg,सीजी41टी3497,devanagari_letters_ascii_digits,one_line,difficult,train,CG-41-T-3497,CG,41,T,3497,,Devanagari Sangam MN 0,white,,f7fbed20fe44571b4f48c90bfd70e7e3e29da455d38aba352758ae9cef2e8244
images/plate_042450.jpg,सीएच ०८ JV 7113,mixed_script,two_line,difficult,train,CH-08-JV-7113,CH,08,JV,7113, ,Devanagari Sangam MN 1,yellow,,b921c5d58a688f27607fabcf40a8ed004048d0933d566a798722b2e8f8720be9
images/plate_042451.jpg,DD-71-Z-2756,latin_only,one_line,medium,val,DD-71-Z-2756,DD,71,Z,2756,-,Arial Unicode,yellow,,4b19dfa4781c45dabcf051d9224491c92890e8c687a50cc608f7f4646421ebca
images/plate_042452.jpg,डीएल४४सी११८३,devanagari_only,one_line,medium,train,DL-44-C-1183,DL,44,C,1183,,Devanagari Sangam MN 0,white,,58ac04d5b2a8a9f5d70e6b1336f8ca8c14b8625570677d1b4351ae70f7d2883a
images/plate_042453.jpg,GA२८II६७५८,latin_letters_devanagari_digits,one_line,medium,train,GA-28-II-6758,GA,28,II,6758,,Devanagari Sangam MN 1,white,,f4a52978e1fba6d21168984a35975c8ff3e5669292098d25a510a5a75285b9c1
images/plate_042454.jpg,जीजे32एक्स4661,devanagari_letters_ascii_digits,one_line,clean,train,GJ-32-X-4661,GJ,32,X,4661,,Arial Unicode,white,,3649ea94c27ccc552910fd623682e100dbea9f6a8853df91ecce489e3e995542
images/plate_042455.jpg,एचपी-99-ZP-८०२०,mixed_script,one_line,medium,train,HP-99-ZP-8020,HP,99,ZP,8020,-,Devanagari Sangam MN 0,white,,353bfa13f6ffce4bb25ba5434e47a3f8bd8255c345130f6b7c45179317261a67
images/plate_042456.jpg,HR30LA3574,latin_only,one_line,clean,train,HR-30-LA-3574,HR,30,LA,3574,,Devanagari Sangam MN 1,white,,c247a3841e7b5f35526e853b2d0c2083bc1303e07171f9b97a2f6e21c3129269
