split,n_lines,label,read,edit,agree,conf,path
test,1,MH02BT6482,MHO02BBT66482,3,False,0.526,/home/calua/number_plate/data/ocr/test/real_caed1e1848b1.jpg
test,1,MH02BT6482,MH028166482,3,False,0.642,/home/calua/number_plate/data/ocr/test/real_f2f0218835ed.jpg
test,1,CG07R2684,CC07A2884,3,False,0.685,/home/calua/number_plate/data/ocr/test/real_747cdc4582a1.jpg
test,1,MH02BT6482,MH022BI66482,3,False,0.673,/home/calua/number_plate/data/ocr/test/real_affde2faa7b2.jpg
test,1,ML05C5389,ML0SCS388,3,False,0.646,/home/calua/number_plate/data/ocr/test/real_08397cad17e8.jpg
test,1,KL12G7531,KL7531,3,False,0.658,/home/calua/number_plate/data/ocr/test/real_4f8c0894013d.jpg
test,1,MH02BT6482,KI12BT6482,3,False,0.706,/home/calua/number_plate/data/ocr/test/real_e6858ebeaa9a.jpg
test,1,CG04HA4553,CG04HA6655,3,False,0.702,/home/calua/number_plate/data/ocr/test/real_b8cf128e6c9d.jpg
train,2,KA05HS4495,KASH64495,3,False,0.65,/home/calua/number_plate/data/ocr/train/real_e9b9984a7f8c.jpg
val,2,KL06H5834,KL5834,3,False,0.661,/home/calua/number_plate/data/ocr/val/real_1bdd0a3a56b4.jpg
test,2,MH47AV6753,INDMH47AV6753,3,False,0.641,/home/calua/number_plate/data/ocr/test/real_511f7c1c2d29.jpg
test,2,MH47AV6753,INDMH47AV6753,3,False,0.744,/home/calua/number_plate/data/ocr/test/real_d5381b81b696.jpg
test,2,MH47AV6753,INDMH47AV6753,3,False,0.743,/home/calua/number_plate/data/ocr/test/real_bd3bb9d3148a.jpg
train,1,MH02EE8407,H02EE807,2,False,0.632,/home/calua/number_plate/data/ocr/train/real_984b102735bb.jpg
train,1,MH01BM4824,MHOBM4824,2,False,0.55,/home/calua/number_plate/data/ocr/train/real_288df15dcb86.jpg
train,1,AP28AT5333,AP2845333,2,False,0.767,/home/calua/number_plate/data/ocr/train/real_3f392efb9ced.jpg
train,1,HR29AQ4939,HR29A0Z939,2,False,0.796,/home/calua/number_plate/data/ocr/train/real_d20b1c4f568a.jpg
train,1,HP302165,302165,2,False,0.678,/home/calua/number_plate/data/ocr/train/real_cf3ebdb18e83.jpg
train,1,MH47Y1124,MH1471124,2,False,0.613,/home/calua/number_plate/data/ocr/train/real_f6fbb95c0f95.jpg
train,1,MH02DS9365,MH02DS959365,2,False,0.716,/home/calua/number_plate/data/ocr/train/real_e884c8e09ce4.jpg
train,1,MH20EE045,MH220EE45,2,False,0.575,/home/calua/number_plate/data/ocr/train/real_608061e444a5.jpg
train,1,JK02BJ4045,UX02BJ4045,2,False,0.635,/home/calua/number_plate/data/ocr/train/real_3e33eb58450a.jpg
train,1,MH20EE0943,MH200943,2,False,0.616,/home/calua/number_plate/data/ocr/train/real_981551187590.jpg
train,1,PB07BL8058,P8078L8058,2,False,0.835,/home/calua/number_plate/data/ocr/train/real_518e605b8bee.jpg
train,1,MH02DJ8952,MH2J8952,2,False,0.66,/home/calua/number_plate/data/ocr/train/real_1abb3ab1867d.jpg
train,1,PB08CX2959,PB083CX22959,2,False,0.688,/home/calua/number_plate/data/ocr/train/real_fd501ac6579a.jpg
train,1,DL3CAY9324,DL33CAY99324,2,False,0.721,/home/calua/number_plate/data/ocr/train/real_0b8d170c6f95.jpg
train,1,MH4705851,MHL47055851,2,False,0.611,/home/calua/number_plate/data/ocr/train/real_56a278da05ff.jpg
train,1,TN09CH7770,TN90H7770,2,False,0.83,/home/calua/number_plate/data/ocr/train/real_f9601c8fe2d9.jpg
train,1,MH01AL9693,MHL0LAL9693,2,False,0.804,/home/calua/number_plate/data/ocr/train/real_c213e99942a5.jpg
train,1,MH47Y1124,MH1471124,2,False,0.617,/home/calua/number_plate/data/ocr/train/real_b3e138a33d64.jpg
train,1,MN01K5346,品MH01K5346,2,False,0.76,/home/calua/number_plate/data/ocr/train/real_22e5581d3bd1.jpg
train,1,MH12RT1105,WH12RT105,2,False,0.744,/home/calua/number_plate/data/ocr/train/real_f13f358921df.jpg
train,1,MH01DK4867,NH01DK2867,2,False,0.73,/home/calua/number_plate/data/ocr/train/real_036a406211b5.jpg
train,1,CH01A09331,FCH01AD9331,2,False,0.71,/home/calua/number_plate/data/ocr/train/real_29f9e2f855a8.jpg
train,1,MH02DS9365,MH02DS969365,2,False,0.656,/home/calua/number_plate/data/ocr/train/real_36e8cb58c35a.jpg
train,1,MZ01G9825,HZ0169825,2,False,0.761,/home/calua/number_plate/data/ocr/train/real_e626085b8d7a.jpg
train,1,TN59BE0939,TN59BEG932,2,False,0.854,/home/calua/number_plate/data/ocr/train/real_e948de577a32.jpg
train,1,JK01M4723,JK0TK4723,2,False,0.679,/home/calua/number_plate/data/ocr/train/real_503ae0ef5fc0.jpg
train,1,TS21J8351,US2138351,2,False,0.707,/home/calua/number_plate/data/ocr/train/real_5d2ddf49c598.jpg
train,1,KA01MB9714,A01M89714,2,False,0.786,/home/calua/number_plate/data/ocr/train/real_f840203946fb.jpg
train,1,MH01AX3070,MH013070,2,False,0.656,/home/calua/number_plate/data/ocr/train/real_31220acc1d1d.jpg
train,1,OD02V0007,0002V0007,2,False,0.765,/home/calua/number_plate/data/ocr/train/real_e48abe51368b.jpg
train,1,MH02DS9365,MH0202DS9365,2,False,0.7,/home/calua/number_plate/data/ocr/train/real_39bc6525cd1d.jpg
train,1,TS08ER1643,NDTS08ER1643,2,False,0.664,/home/calua/number_plate/data/ocr/train/real_b98972462741.jpg
train,1,MH20BY4465,KH20BYZ465,2,False,0.732,/home/calua/number_plate/data/ocr/train/real_f25bca65a391.jpg
train,1,MH01AL9693,MII01AL9693,2,False,0.734,/home/calua/number_plate/data/ocr/train/real_585cd177064c.jpg
train,1,MH03CS6266,MHO3CSS6266,2,False,0.701,/home/calua/number_plate/data/ocr/train/real_d6620138890e.jpg
train,1,MH20TC830C,N20TC830C,2,False,0.633,/home/calua/number_plate/data/ocr/train/real_f03d28269029.jpg
train,1,HR26DG6167,HR26DG61,2,False,0.795,/home/calua/number_plate/data/ocr/train/real_accc8f263306.jpg
train,1,KL10AV6633,KL110AV66633,2,False,0.767,/home/calua/number_plate/data/ocr/train/real_f69056ab5210.jpg
train,1,KA51ML4025,KAE13L4025,2,False,0.589,/home/calua/number_plate/data/ocr/train/real_809cf00866a1.jpg
train,1,MH01BT0050,MH018BT00050,2,False,0.605,/home/calua/number_plate/data/ocr/train/real_639808334310.jpg
train,1,TN66U8215,TN6616U8215,2,False,0.702,/home/calua/number_plate/data/ocr/train/real_038fc1f2b511.jpg
train,1,PB08BF6160,P8088F6160,2,False,0.876,/home/calua/number_plate/data/ocr/train/real_679413c12fec.jpg
train,1,MH02BQ9628,N02BQ9628,2,False,0.725,/home/calua/number_plate/data/ocr/train/real_322a90eaf87d.jpg
train,1,SK01T3794,SKD173794,2,False,0.743,/home/calua/number_plate/data/ocr/train/real_eac556ce4823.jpg
train,1,MH03BS7778,MH03BS767778,2,False,0.72,/home/calua/number_plate/data/ocr/train/real_ee52f9e0b688.jpg
train,1,MH01AV7461,WH0LAV7461,2,False,0.71,/home/calua/number_plate/data/ocr/train/real_a71244a5cd04.jpg
train,1,AN01H1689,BANO1H1689,2,False,0.704,/home/calua/number_plate/data/ocr/train/real_08df86e823a5.jpg
train,1,MH20BY4465,MH20BYLL65,2,False,0.769,/home/calua/number_plate/data/ocr/train/real_4b92076f179d.jpg
train,1,AP04AS8753,APO4AS8758,2,False,0.625,/home/calua/number_plate/data/ocr/train/real_2e5fb6e3b79f.jpg
train,1,MH02EE8407,NH02EE8207,2,False,0.818,/home/calua/number_plate/data/ocr/train/real_98c6b74adf76.jpg
train,1,BR01BL6628,OR91BL6628,2,False,0.695,/home/calua/number_plate/data/ocr/train/real_4b6718089ed8.jpg
train,1,ML1032811,M1082811,2,False,0.757,/home/calua/number_plate/data/ocr/train/real_0e1dbe1b4af9.jpg
train,1,MH12JC2813,MH12J2JC2813,2,False,0.661,/home/calua/number_plate/data/ocr/train/real_d1cf145cbb78.jpg
train,1,KL54H369,KI54369,2,False,0.577,/home/calua/number_plate/data/ocr/train/real_542a08701b83.jpg
train,1,ML06A1659,电L0641659,2,False,0.612,/home/calua/number_plate/data/ocr/train/real_450ed5ea1e5a.jpg
train,1,MH01AR5274,MO1AR5274,2,False,0.739,/home/calua/number_plate/data/ocr/train/real_5dfd6969f62c.jpg
train,1,DL8CAL4134,DL8C4134,2,False,0.769,/home/calua/number_plate/data/ocr/train/real_ce66769ad918.jpg
train,1,MH02DS9365,MH02DS969365,2,False,0.735,/home/calua/number_plate/data/ocr/train/real_d297624531eb.jpg
train,1,AP31DF2833,AP31DE2838,2,False,0.776,/home/calua/number_plate/data/ocr/train/real_0cdd2c46867a.jpg
train,1,SK01PA4521,SK01PA52,2,False,0.628,/home/calua/number_plate/data/ocr/train/real_bf81e7dbc60a.jpg
train,1,KA04MK312,KA0ZMX312,2,False,0.758,/home/calua/number_plate/data/ocr/train/real_972b2c73492a.jpg
train,1,KL05AK3300,IKLO05AK3300,2,False,0.554,/home/calua/number_plate/data/ocr/train/real_297f49919d89.jpg
train,1,MH02CL4017,H02CL017,2,False,0.715,/home/calua/number_plate/data/ocr/train/real_5779a6dc1dce.jpg
train,1,MH02BJ2456,02BJ2456,2,False,0.545,/home/calua/number_plate/data/ocr/train/real_0f064724ba8a.jpg
train,1,MH47Y1124,MH1471124,2,False,0.618,/home/calua/number_plate/data/ocr/train/real_3445bf7e88c9.jpg
train,1,TN59BE0939,TN59BEG932,2,False,0.818,/home/calua/number_plate/data/ocr/train/real_bc7b71311b29.jpg
train,1,MH20BY3665,MH20BY366665,2,False,0.655,/home/calua/number_plate/data/ocr/train/real_d99f4d768838.jpg
train,1,ML05H6564,HLD5H6564,2,False,0.693,/home/calua/number_plate/data/ocr/train/real_2bfa364081d9.jpg
train,1,JK01AL4613,PJK01ALZ613,2,False,0.786,/home/calua/number_plate/data/ocr/train/real_07cd157c899a.jpg
train,1,KA18P2987,KA18BP22987,2,False,0.599,/home/calua/number_plate/data/ocr/train/real_77f22d4b5dc3.jpg
train,1,MH02CR8276,N02CR8276,2,False,0.746,/home/calua/number_plate/data/ocr/train/real_461ce3e96f1d.jpg
train,1,PB11BG7347,PBIIBG7347,2,False,0.84,/home/calua/number_plate/data/ocr/train/real_15257847d085.jpg
train,1,TR01BG0365,TRO18G0365,2,False,0.83,/home/calua/number_plate/data/ocr/train/real_2e4fd454ac9b.jpg
train,1,MH02DS9365,MH02DS969365,2,False,0.722,/home/calua/number_plate/data/ocr/train/real_2a71fadf69f2.jpg
train,1,MH47Y1124,MH1471124,2,False,0.66,/home/calua/number_plate/data/ocr/train/real_d7288652ff32.jpg
train,1,GJ01RM3413,MGJ01RN3413,2,False,0.796,/home/calua/number_plate/data/ocr/train/real_ee038f656775.jpg
train,1,MH02DS9365,MH0212DS9365,2,False,0.686,/home/calua/number_plate/data/ocr/train/real_57e7df9eee93.jpg
train,1,MN01G0297,KN01G029Z,2,False,0.765,/home/calua/number_plate/data/ocr/train/real_88b4d5d8e7e7.jpg
train,1,TS09UA7948,1S09UA79481,2,False,0.842,/home/calua/number_plate/data/ocr/train/real_b1d0c603c171.jpg
train,1,KA18P2987,KA18BP22987,2,False,0.64,/home/calua/number_plate/data/ocr/train/real_bc0a6a7bbf3e.jpg
train,1,MH02BQ9628,I02BQ9628,2,False,0.567,/home/calua/number_plate/data/ocr/train/real_01302f3c6ec4.jpg
train,1,MH47Y1124,MH4471124,2,False,0.651,/home/calua/number_plate/data/ocr/train/real_4dc09684daab.jpg
train,1,TS08ER1643,NDTS08ER1643,2,False,0.656,/home/calua/number_plate/data/ocr/train/real_81338ffcd799.jpg
train,1,MH01BT7906,MHOLBT7906,2,False,0.825,/home/calua/number_plate/data/ocr/train/real_56573d6e70f5.jpg
train,1,ML08E9223,NL0839223,2,False,0.618,/home/calua/number_plate/data/ocr/train/real_bbcbf1a5983d.jpg
train,1,TN19TC91,19TC91,2,False,0.58,/home/calua/number_plate/data/ocr/train/real_c73fd8409fa8.jpg
train,1,MH01CT9150,MH019150,2,False,0.723,/home/calua/number_plate/data/ocr/train/real_8e222963469f.jpg
train,1,MH20EE7597,MH120EE75597,2,False,0.59,/home/calua/number_plate/data/ocr/train/real_7de3f95c4b5c.jpg
train,1,GJ15D0564,J15CD0564,2,False,0.886,/home/calua/number_plate/data/ocr/train/real_49310f7bab4d.jpg
train,1,MH02EE6842,HH02EE684,2,False,0.793,/home/calua/number_plate/data/ocr/train/real_ccf11d2511b4.jpg
train,1,KL01AX8000,01AX8000,2,False,0.851,/home/calua/number_plate/data/ocr/train/real_ae8a996462c4.jpg
train,1,WB12AX2987,ENB12AX2987,2,False,0.821,/home/calua/number_plate/data/ocr/train/real_1cecea2b92ef.jpg
train,1,MH14EH5819,MH1H14EH5819,2,False,0.734,/home/calua/number_plate/data/ocr/train/real_f53fc8418d06.jpg
train,1,MH01BT0050,MH01BT00,2,False,0.684,/home/calua/number_plate/data/ocr/train/real_cb133f21cd3c.jpg
train,1,MH02BQ9628,JE02BQ9628,2,False,0.749,/home/calua/number_plate/data/ocr/train/real_d3bc6baca756.jpg
train,1,MH01AH8495,HH01AH8295,2,False,0.778,/home/calua/number_plate/data/ocr/train/real_3bbc2cd61325.jpg
train,1,MH02BQ9628,B02BQ9628,2,False,0.617,/home/calua/number_plate/data/ocr/train/real_6e49bf3c6049.jpg
train,1,TN19TC91,TN199TC991,2,False,0.665,/home/calua/number_plate/data/ocr/train/real_9586c9d09d62.jpg
train,1,MH02MA5324,NH02MAS324,2,False,0.688,/home/calua/number_plate/data/ocr/train/real_a06af3bfdbaa.jpg
train,1,MH01AH8495,MHO1AH895,2,False,0.692,/home/calua/number_plate/data/ocr/train/real_75ef45de2f13.jpg
val,1,ML05G3474,L0563474,2,False,0.823,/home/calua/number_plate/data/ocr/val/real_6e9403111ddf.jpg
val,1,ML069642,EHL069642,2,False,0.735,/home/calua/number_plate/data/ocr/val/real_261459256b15.jpg
val,1,MH05DK1018,MH05DK101018,2,False,0.706,/home/calua/number_plate/data/ocr/val/real_e34937433eae.jpg
val,1,MH05DK1018,MH055DK11018,2,False,0.69,/home/calua/number_plate/data/ocr/val/real_a67b0d1552f8.jpg
val,1,MH05DK1018,105DK1018,2,False,0.676,/home/calua/number_plate/data/ocr/val/real_e4f62b29b1db.jpg
val,1,MH12DE1433,MH1122DE1433,2,False,0.551,/home/calua/number_plate/data/ocr/val/real_e9db1ad9443b.jpg
val,1,AP16BS4500,AP168S2500,2,False,0.832,/home/calua/number_plate/data/ocr/val/real_2559ed06e1e1.jpg
val,1,MH46X9996,MH46X99666,2,False,0.728,/home/calua/number_plate/data/ocr/val/real_96b3d8c8411b.jpg
val,1,MP45G0872,NP45G072,2,False,0.632,/home/calua/number_plate/data/ocr/val/real_d208dec1f1fc.jpg
val,1,MH01AM5810,ML011M5810,2,False,0.684,/home/calua/number_plate/data/ocr/val/real_84441a3df55a.jpg
val,1,TN28BA9999,TN2283BA9999,2,False,0.647,/home/calua/number_plate/data/ocr/val/real_76533f509bd4.jpg
test,1,ML10B4503,L1084503,2,False,0.849,/home/calua/number_plate/data/ocr/test/real_620975a22ec5.jpg
test,1,MH02BT6482,MHO02BI6482,2,False,0.665,/home/calua/number_plate/data/ocr/test/real_53da88e71c3e.jpg
test,1,HR26CM6005,HRR26CM66005,2,False,0.659,/home/calua/number_plate/data/ocr/test/real_fb007dbf8e7f.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.705,/home/calua/number_plate/data/ocr/test/real_27196a894e91.jpg
test,1,MH04EX7505,MH04EX75,2,False,0.744,/home/calua/number_plate/data/ocr/test/real_3cf1518227b6.jpg
test,1,BR03PA3803,BR3PA3003,2,False,0.677,/home/calua/number_plate/data/ocr/test/real_40b47778a62c.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.776,/home/calua/number_plate/data/ocr/test/real_9965611d9ab0.jpg
test,1,MH02BT6482,MH026482,2,False,0.623,/home/calua/number_plate/data/ocr/test/real_4ae139c68168.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.679,/home/calua/number_plate/data/ocr/test/real_3f6c2a296773.jpg
test,1,MH03CB6467,MHH03CB36467,2,False,0.621,/home/calua/number_plate/data/ocr/test/real_d95e4242d297.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.757,/home/calua/number_plate/data/ocr/test/real_bcccd6fd894c.jpg
test,1,MH02BT6482,MH02BI66482,2,False,0.523,/home/calua/number_plate/data/ocr/test/real_8b97570fb8bd.jpg
test,1,MH01DB1477,MH01DB141477,2,False,0.742,/home/calua/number_plate/data/ocr/test/real_00250c98a5e3.jpg
test,1,AP39GR3492,AP39683492,2,False,0.754,/home/calua/number_plate/data/ocr/test/real_30c5df9a2ed7.jpg
test,1,MH14DX9938,MHH140X9938,2,False,0.654,/home/calua/number_plate/data/ocr/test/real_11e7dfe05222.jpg
test,1,AS06Q4437,S0604437,2,False,0.679,/home/calua/number_plate/data/ocr/test/real_958fdda0c29a.jpg
test,1,MH05CH1754,BOH05CH1754,2,False,0.675,/home/calua/number_plate/data/ocr/test/real_b54b3415c273.jpg
test,1,JH05S3291,SH0553291,2,False,0.747,/home/calua/number_plate/data/ocr/test/real_5c93e63bcc36.jpg
test,1,HR26DK0830,ONHR26DK0830,2,False,0.572,/home/calua/number_plate/data/ocr/test/real_e7a542affdff.jpg
test,1,MH02BT6482,M022BT6482,2,False,0.704,/home/calua/number_plate/data/ocr/test/real_dfa330cde581.jpg
test,1,TN42R2697,TN422692,2,False,0.659,/home/calua/number_plate/data/ocr/test/real_7a38b4d02f39.jpg
test,1,MH02BT6482,MH02BTTE6482,2,False,0.52,/home/calua/number_plate/data/ocr/test/real_88c0b47e12c0.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.746,/home/calua/number_plate/data/ocr/test/real_a7ce2746e7af.jpg
test,1,MH02ER9194,HO2ER9194,2,False,0.789,/home/calua/number_plate/data/ocr/test/real_bf0d4e4ac355.jpg
test,1,MH02BT6482,MH026482,2,False,0.527,/home/calua/number_plate/data/ocr/test/real_5406ff367b3b.jpg
test,1,KL65H4383,KLE65H44383,2,False,0.608,/home/calua/number_plate/data/ocr/test/real_e4f1a8543eee.jpg
test,1,KL01KLKL01,01KLKL01,2,False,0.589,/home/calua/number_plate/data/ocr/test/real_daf3af3c2968.jpg
test,1,MH02BT6482,MH02BBI6482,2,False,0.752,/home/calua/number_plate/data/ocr/test/real_2f21d5aae60f.jpg
test,1,MH02BT6482,MHO02BI6482,2,False,0.729,/home/calua/number_plate/data/ocr/test/real_91dc9d9af3db.jpg
test,1,DL2CH8634,EOL2CH8634,2,False,0.797,/home/calua/number_plate/data/ocr/test/real_8473135337bc.jpg
test,1,JK072483,JKOZ2483,2,False,0.549,/home/calua/number_plate/data/ocr/test/real_ed3325a09098.jpg
test,1,MH02BT6482,MH026482,2,False,0.766,/home/calua/number_plate/data/ocr/test/real_0fc6481b4558.jpg
test,1,MH02BT6482,MH02BIG6482,2,False,0.544,/home/calua/number_plate/data/ocr/test/real_4c9f6105fda5.jpg
test,1,MH02ER9194,WHO2ER9194,2,False,0.805,/home/calua/number_plate/data/ocr/test/real_52c7eb8f117f.jpg
test,1,MH02BT6482,MH026482,2,False,0.649,/home/calua/number_plate/data/ocr/test/real_5ac9af840b77.jpg
test,1,MH03CB6467,MH033CB36467,2,False,0.517,/home/calua/number_plate/data/ocr/test/real_80fc3e1d5c0e.jpg
test,1,MH02ER9194,CHO2ER9194,2,False,0.736,/home/calua/number_plate/data/ocr/test/real_2f88e4e83068.jpg
test,1,MH02AQ2299,MH02A022299,2,False,0.652,/home/calua/number_plate/data/ocr/test/real_0707e6db9b2d.jpg
train,2,MH01BU1852,NOMH01BU1852,2,False,0.562,/home/calua/number_plate/data/ocr/train/real_d62163474d46.jpg
train,2,KL02AF6363,02AF6363,2,False,0.627,/home/calua/number_plate/data/ocr/train/real_e3281929c1ca.jpg
test,2,TN42R2697,TN42RL692,2,False,0.657,/home/calua/number_plate/data/ocr/test/real_e2e02c7d8321.jpg
test,2,MH02BK9793,MHNDBK9793,2,False,0.619,/home/calua/number_plate/data/ocr/test/real_2cf8a00fc24b.jpg
test,2,TN42R2697,TN42RL692,2,False,0.688,/home/calua/number_plate/data/ocr/test/real_190c6ec574ca.jpg
test,3,HP896786,HP686786,2,False,0.587,/home/calua/number_plate/data/ocr/test/real_a882d00fb136.jpg
train,1,CG16B1802,GG16B1802,1,False,0.84,/home/calua/number_plate/data/ocr/train/real_df76ba02cd07.jpg
train,1,WB06J4432,NB06J4432,1,False,0.823,/home/calua/number_plate/data/ocr/train/real_2fd8dcbf272a.jpg
train,1,MH01AU0059,MHO1AU0059,1,False,0.838,/home/calua/number_plate/data/ocr/train/real_ae8a72e7f657.jpg
train,1,PY01CE4149,PY01CE4129,1,False,0.769,/home/calua/number_plate/data/ocr/train/real_c6541e2d5a72.jpg
train,1,MH48AK2798,MHZ8AK2798,1,False,0.81,/home/calua/number_plate/data/ocr/train/real_d45c019b3c32.jpg
train,1,HR11F7575,HRR11F7575,1,False,0.659,/home/calua/number_plate/data/ocr/train/real_d9c106a2ba09.jpg
train,1,AS23X5585,AS235585,1,False,0.816,/home/calua/number_plate/data/ocr/train/real_e77be67cf91d.jpg
train,1,MH01CT9150,MHO01CT9150,1,False,0.541,/home/calua/number_plate/data/ocr/train/real_422f6d1722a0.jpg
train,1,MH02DS9365,MH02DS99365,1,False,0.793,/home/calua/number_plate/data/ocr/train/real_73f3834980c0.jpg
train,1,NL078440,FNL078440,1,False,0.731,/home/calua/number_plate/data/ocr/train/real_2d49c58e60fa.jpg
train,1,MP09BD1270,NP09BD1270,1,False,0.812,/home/calua/number_plate/data/ocr/train/real_fd467a80aa58.jpg
train,1,DN09J1548,DN09J1528,1,False,0.773,/home/calua/number_plate/data/ocr/train/real_6fe4f3edaddf.jpg
train,1,PY01CM9549,PY01CN9549,1,False,0.885,/home/calua/number_plate/data/ocr/train/real_f4a25a3834e0.jpg
train,1,KL03S6394,KL0356394,1,False,0.625,/home/calua/number_plate/data/ocr/train/real_8338e5a65b44.jpg
train,1,KL10AV6342,KL10AVV6342,1,False,0.658,/home/calua/number_plate/data/ocr/train/real_9f78d4aeb6ba.jpg
train,1,MH01AU0059,MHO1AU0059,1,False,0.839,/home/calua/number_plate/data/ocr/train/real_1d1b6958a039.jpg
train,1,CG13AE4060,CG13AEZ060,1,False,0.82,/home/calua/number_plate/data/ocr/train/real_91fcf8d2722c.jpg
train,1,AP39JJ5441,AP39JJ5Z41,1,False,0.821,/home/calua/number_plate/data/ocr/train/real_d9e62a92c324.jpg
train,1,MH03BS4060,MH03BS2060,1,False,0.844,/home/calua/number_plate/data/ocr/train/real_f1a12f51e759.jpg
train,1,PB04S4253,PB0AS4253,1,False,0.837,/home/calua/number_plate/data/ocr/train/real_9093af10cad8.jpg
train,1,RJ27TC0530,RI27TC0530,1,False,0.826,/home/calua/number_plate/data/ocr/train/real_aa5ae6490041.jpg
train,1,GJ17TC214,GJ17TCC214,1,False,0.635,/home/calua/number_plate/data/ocr/train/real_ebddc322707f.jpg
train,1,KA02MF3336,KA02NF3336,1,False,0.838,/home/calua/number_plate/data/ocr/train/real_6c8a42038bb0.jpg
train,1,JK02BL1212,JK028L1212,1,False,0.831,/home/calua/number_plate/data/ocr/train/real_8e9a0d3130fa.jpg
train,1,DL3CCQ0107,DL3CC00107,1,False,0.843,/home/calua/number_plate/data/ocr/train/real_4011ec81ea88.jpg
train,1,KA031351,赣KA031351,1,False,0.715,/home/calua/number_plate/data/ocr/train/real_7e36e3ecb8ac.jpg
train,1,ML08B1100,ML0881100,1,False,0.741,/home/calua/number_plate/data/ocr/train/real_734cbdde8b68.jpg
train,1,UP16AB3726,UP16AB3720,1,False,0.585,/home/calua/number_plate/data/ocr/train/real_11b5aa8ee1e4.jpg
train,1,KL10AW2111,KL110AW2111,1,False,0.736,/home/calua/number_plate/data/ocr/train/real_9c1f699251ad.jpg
train,1,CG08K2057,C608K2057,1,False,0.766,/home/calua/number_plate/data/ocr/train/real_a7a0e913a3d0.jpg
train,1,MH03CP1328,MH03CPI1328,1,False,0.809,/home/calua/number_plate/data/ocr/train/real_fef495f03043.jpg
train,1,KL43G6619,XL43G6619,1,False,0.559,/home/calua/number_plate/data/ocr/train/real_6547a5794a28.jpg
train,1,KL01CA2555,KLO1CA2555,1,False,0.76,/home/calua/number_plate/data/ocr/train/real_d3262ba49a7a.jpg
train,1,AS06Z0841,AS0620841,1,False,0.781,/home/calua/number_plate/data/ocr/train/real_b1994cf8f02b.jpg
train,1,HR26CT6702,HR26SCT6702,1,False,0.632,/home/calua/number_plate/data/ocr/train/real_1d8bf58d42f9.jpg
train,1,RJ27TC0530,RJ277TC0530,1,False,0.782,/home/calua/number_plate/data/ocr/train/real_a947cf30de6b.jpg
train,1,JK11B4928,JK1184928,1,False,0.826,/home/calua/number_plate/data/ocr/train/real_22b516332b72.jpg
train,1,TN66U8215,TN666U8215,1,False,0.684,/home/calua/number_plate/data/ocr/train/real_2ea7d7131d78.jpg
train,1,MH47Y1124,MH47ZY1124,1,False,0.534,/home/calua/number_plate/data/ocr/train/real_08357528a2f1.jpg
train,1,HP52B5958,HP5285958,1,False,0.828,/home/calua/number_plate/data/ocr/train/real_5825c2cf925c.jpg
train,1,WB02AD4162,WB02ADZ162,1,False,0.761,/home/calua/number_plate/data/ocr/train/real_b4a58bb16749.jpg
train,1,TN09CH7770,TNC9CH7770,1,False,0.832,/home/calua/number_plate/data/ocr/train/real_dedc2889c4a3.jpg
train,1,DL3CCQ0107,DL3CC00107,1,False,0.858,/home/calua/number_plate/data/ocr/train/real_084d95e42381.jpg
train,1,MH01AR5274,MH01AR5874,1,False,0.669,/home/calua/number_plate/data/ocr/train/real_5674e25cdfe1.jpg
train,1,MH02CB4545,MH102CB4545,1,False,0.66,/home/calua/number_plate/data/ocr/train/real_5b956135ef72.jpg
train,1,MH02MA5324,H02MA5324,1,False,0.798,/home/calua/number_plate/data/ocr/train/real_0b1cb0547e9f.jpg
train,1,MH20EE7598,MH20EE75598,1,False,0.565,/home/calua/number_plate/data/ocr/train/real_f64a379aecae.jpg
train,1,TN21AT0479,TN21AT0279,1,False,0.795,/home/calua/number_plate/data/ocr/train/real_337f1f32a3c6.jpg
train,1,ML05F9854,KL05F9854,1,False,0.855,/home/calua/number_plate/data/ocr/train/real_5a6a19416d82.jpg
train,1,MH02EP5740,MH02EP5720,1,False,0.745,/home/calua/number_plate/data/ocr/train/real_9a1281d86782.jpg
train,1,KL20K7561,KL20K77561,1,False,0.739,/home/calua/number_plate/data/ocr/train/real_6f89a4390c00.jpg
train,1,MH03BS8519,HH03BS8519,1,False,0.798,/home/calua/number_plate/data/ocr/train/real_8da3ca30cd79.jpg
train,1,MH47Y0205,MH470205,1,False,0.794,/home/calua/number_plate/data/ocr/train/real_3c85b50c80d5.jpg
train,1,MH47N4570,MH477N4570,1,False,0.713,/home/calua/number_plate/data/ocr/train/real_c9decca7205c.jpg
train,1,DL4CAM9066,DLZCAM9066,1,False,0.818,/home/calua/number_plate/data/ocr/train/real_6fb27363361a.jpg
train,1,MH03BS4060,MH03BSZ060,1,False,0.797,/home/calua/number_plate/data/ocr/train/real_c92a44c338bb.jpg
train,1,RJ27TC0530,RI27TC0530,1,False,0.778,/home/calua/number_plate/data/ocr/train/real_84164ff4fb00.jpg
train,1,MH02EP5740,MHO2EP5740,1,False,0.805,/home/calua/number_plate/data/ocr/train/real_dfd9a237a499.jpg
train,1,MH03CP1328,MH03CPI328,1,False,0.842,/home/calua/number_plate/data/ocr/train/real_b1e56afa4ddd.jpg
